,lat,long,zipcode
938,47.5583,-121.852,98024
939,47.6653,-122.372,98107
940,47.5513,-122.273,98118
941,47.5446,-122.382,98136
942,47.7174,-122.282,98125
943,47.6364,-122.3,98112
944,47.4522,-122.355,98166
945,47.3275,-122.361,98023
946,47.6271,-122.197,98004
947,47.4895,-121.787,98045
948,47.5484,-122.119,98006
949,47.5453,-122.278,98118
950,47.7012,-122.286,98125
951,47.663,-122.178,98033
952,47.6617,-122.356,98103
953,47.5878,-121.976,98075
954,47.5784,-122.377,98126
955,47.6606,-122.331,98103
956,47.3622,-122.059,98042
957,47.7612,-122.362,98177
958,47.5491,-122.272,98118
959,47.5711,-122.383,98116
960,47.6273,-122.062,98074
961,47.6233,-122.319,98102
962,47.2105,-121.989,98022
963,47.7649,-122.049,98077
964,47.4999,-122.368,98146
965,47.3461,-122.272,98001
966,47.6471,-122.06,98074
967,47.7283,-122.222,98034
968,47.6495,-122.198,98033
969,47.5724,-122.384,98116
970,47.4061,-122.33,98198
971,47.7289,-122.283,98125
972,47.546,-122.011,98029
973,47.5515,-122.08,98027
974,47.6301,-122.019,98074
975,47.3908,-122.173,98031
976,47.3011,-122.369,98023
977,47.3298,-122.297,98003
978,47.5364,-122.173,98056
979,47.4545,-122.208,98055
980,47.5702,-122.128,98006
981,47.5175,-121.878,98065
982,47.6971,-122.372,98117
983,47.7145,-122.361,98177
984,47.6774,-122.324,98115
985,47.1949,-122.01,98022
986,47.5048,-122.301,98168
987,47.5303,-122.378,98126
988,47.5688,-122.017,98029
989,47.5867,-122.174,98005
990,47.6948,-122.328,98115
991,47.7293,-122.284,98125
992,47.3211,-122.325,98003
993,47.5077,-122.344,98146
994,47.3492,-122.03,98038
995,47.2786,-122.25,98001
996,47.6707,-122.328,98105
997,47.3738,-122.057,98038
998,47.3225,-122.273,98001
999,47.6593,-122.327,98105
1000,47.4312,-122.171,98058
1001,47.327,-122.361,98023
1002,47.7191,-122.309,98125
1003,47.3204,-122.178,98092
1004,47.6807,-122.369,98117
1005,47.5346,-121.875,98065
1006,47.3017,-122.349,98023
1007,47.5599,-121.911,98024
1008,47.7008,-122.338,98103
1009,47.6802,-122.388,98117
1010,47.7571,-122.145,98072
1011,47.6042,-122.147,98007
1012,47.627,-122.114,98008
1013,47.6078,-122.291,98122
1014,47.5064,-122.265,98178
1015,47.6937,-122.127,98052
1016,47.7221,-122.317,98125
1017,47.4809,-122.3,98168
1018,47.3572,-122.191,98030
1019,47.7083,-122.073,98077
1020,47.3484,-122.033,98038
1021,47.6737,-122.156,98052
1022,47.7263,-122.205,98034
1023,47.5144,-122.379,98126
1024,47.4065,-122.18,98031
1025,47.5849,-122.302,98144
1026,47.7612,-122.332,98133
1027,47.3682,-122.179,98030
1028,47.6382,-122.399,98199
1029,47.6908,-122.397,98117
1030,47.5747,-122.283,98144
1031,47.7107,-122.031,98053
1032,47.267,-122.25,98001
1033,47.5468,-122.109,98006
1034,47.6327,-122.395,98199
1035,47.4997,-122.364,98146
1036,47.6969,-122.35,98103
1037,47.3559,-122.014,98038
1038,47.5985,-122.016,98075
1039,47.3098,-122.21,98002
1040,47.683,-122.114,98052
1041,47.6769,-122.36,98117
1042,47.452,-122.19,98055
1043,47.701,-122.172,98033
1044,47.6493,-121.956,98053
1045,47.7725,-122.198,98011
1046,47.4985,-122.092,98027
1047,47.5498,-122.188,98006
1048,47.6582,-122.278,98105
1049,47.6542,-122.385,98199
1050,47.5437,-122.388,98136
1051,47.6476,-122.184,98033
1052,47.5833,-122.028,98075
1053,47.6763,-122.37,98117
1054,47.323,-122.044,98010
1055,47.7168,-122.196,98034
1056,47.6416,-122.397,98199
1057,47.7259,-122.298,98125
1058,47.5197,-122.18,98056
1059,47.3643,-122.115,98042
1060,47.6849,-122.018,98053
1061,47.5271,-122.386,98136
1062,47.5254,-122.043,98027
1063,47.7635,-122.35,98133
1064,47.6347,-122.352,98109
1065,47.467,-122.215,98055
1066,47.5658,-122.292,98108
1067,47.3983,-122.31,98198
1068,47.597,-122.059,98075
1069,47.5415,-122.18,98006
1070,47.7071,-122.301,98125
1071,47.5634,-122.156,98006
1072,47.5262,-122.386,98136
1073,47.6231,-122.293,98112
1074,47.477,-122.292,98168
1075,47.5042,-122.265,98178
1076,47.5258,-122.378,98126
1077,47.6397,-122.388,98199
1078,47.7565,-122.339,98133
1079,47.3668,-122.31,98198
1080,47.502,-122.222,98178
1081,47.3356,-122.333,98003
1082,47.6163,-122.292,98122
1083,47.4458,-122.343,98166
1084,47.572,-122.29,98144
1085,47.572,-122.29,98144
1086,47.4973,-122.328,98168
1087,47.4497,-122.147,98058
1088,47.4702,-122.12,98059
1089,47.696,-122.102,98052
1090,47.6817,-122.035,98053
1091,47.5831,-122.191,98004
1092,47.5252,-122.382,98136
1093,47.7299,-122.192,98034
1094,47.687,-122.043,98053
1095,47.3006,-122.066,98092
1096,47.6261,-122.355,98109
1097,47.7218,-122.356,98133
1098,47.4965,-122.186,98056
1099,47.5306,-122.134,98059
1100,47.6051,-122.319,98122
1101,47.5462,-122.369,98126
1102,47.3274,-122.348,98023
1103,47.5859,-121.991,98075
1104,47.5953,-122.14,98007
1105,47.6699,-122.195,98033
1106,47.6544,-122.373,98119
1107,47.5352,-122.361,98106
1108,47.3603,-122.037,98038
1109,47.2626,-122.218,98092
1110,47.3347,-122.304,98003
1111,47.3866,-122.169,98030
1112,47.5747,-122.014,98029
1113,47.6054,-122.118,98008
1114,47.514,-122.316,98168
1115,47.6561,-122.332,98103
1116,47.7377,-121.974,98019
1117,47.7098,-122.291,98125
1118,47.5041,-122.186,98056
1119,47.3178,-122.174,98092
1120,47.5006,-122.336,98146
1121,47.5557,-122.027,98029
1122,47.5305,-122.131,98059
1123,47.6261,-122.296,98112
1124,47.5008,-122.162,98059
1125,47.5175,-122.36,98106
1126,47.524,-122.04,98027
1127,47.5014,-122.172,98056
1128,47.5014,-122.172,98056
1129,47.7274,-122.312,98125
1130,47.6191,-122.112,98008
1131,47.4945,-122.258,98178
1132,47.5283,-122.143,98059
1133,47.4733,-122.189,98055
1134,47.7555,-122.307,98155
1135,47.6856,-122.385,98117
1136,47.2093,-122.0,98022
1137,47.3496,-122.022,98038
1138,47.7408,-122.216,98011
1139,47.7,-122.292,98115
1140,47.5965,-122.311,98144
1141,47.5916,-122.146,98007
1142,47.5862,-122.029,98075
1143,47.4517,-122.082,98058
1144,47.498,-122.263,98178
1145,47.5703,-122.004,98029
1146,47.7402,-122.317,98155
1147,47.6372,-122.352,98109
1148,47.6868,-122.349,98103
1149,47.7407,-122.097,98072
1150,47.7165,-122.259,98034
1151,47.3291,-122.17,98092
1152,47.4856,-122.069,98027
1153,47.6846,-122.346,98103
1154,47.6703,-122.174,98033
1155,47.5105,-122.238,98178
1156,47.3919,-122.184,98031
1157,47.5412,-122.288,98118
1158,47.3737,-122.115,98042
1159,47.6849,-122.273,98115
1160,47.7152,-122.162,98034
1161,47.7208,-122.182,98034
1162,47.6767,-122.211,98033
1163,47.76,-122.34,98133
1164,47.7276,-122.181,98034
1165,47.3186,-122.373,98023
1166,47.4339,-122.512,98070
1167,47.4142,-122.179,98031
1168,47.6609,-122.324,98105
1169,47.634,-121.997,98053
1170,47.545,-122.015,98027
1171,47.5318,-121.85,98065
1172,47.6272,-122.209,98004
1173,47.6748,-122.385,98107
1174,47.7441,-122.173,98072
1175,47.5569,-122.273,98118
1176,47.4092,-122.33,98198
1177,47.7557,-122.368,98177
1178,47.5393,-121.998,98027
1179,47.552,-121.89,98024
1180,47.576,-121.976,98029
1181,47.5533,-122.391,98136
1182,47.5612,-122.152,98006
1183,47.7654,-122.352,98133
1184,47.4954,-122.164,98059
1185,47.4025,-122.463,98070
1186,47.7298,-122.34,98133
1187,47.4491,-122.12,98058
1188,47.5368,-122.267,98118
1189,47.4325,-122.291,98188
1190,47.4942,-122.304,98168
1191,47.6368,-122.37,98119
1192,47.6749,-122.323,98115
1193,47.7021,-122.287,98125
1194,47.533,-122.354,98106
1195,47.6503,-121.908,98014
1196,47.7458,-122.298,98155
1197,47.4599,-122.0,98027
1198,47.3755,-122.136,98042
1199,47.5497,-122.172,98006
1200,47.5554,-122.27,98118
1201,47.5554,-122.27,98118
1202,47.3335,-122.305,98003
1203,47.569,-122.086,98027
1204,47.6277,-122.345,98109
1205,47.5664,-122.389,98116
1206,47.6851,-122.209,98033
1207,47.7733,-122.318,98155
1208,47.679,-122.288,98115
1209,47.4394,-122.114,98058
1210,47.6584,-122.391,98199
1211,47.386,-122.036,98038
1212,47.7484,-122.291,98155
1213,47.7498,-122.184,98011
1214,47.532,-121.88,98065
1215,47.617,-122.282,98122
1216,47.2997,-122.269,98001
1217,47.6927,-121.913,98014
1218,47.3076,-122.396,98023
1219,47.7419,-122.181,98011
1220,47.683,-122.176,98033
1221,47.3557,-122.278,98001
1222,47.5529,-122.281,98118
1223,47.7757,-122.303,98155
1224,47.3434,-122.082,98042
1225,47.3947,-122.174,98031
1226,47.562,-122.279,98118
1227,47.3544,-122.013,98038
1228,47.7192,-122.176,98034
1229,47.5413,-122.299,98108
1230,47.351,-122.146,98042
1231,47.2898,-122.221,98002
1232,47.4413,-122.349,98166
1233,47.4413,-122.349,98166
1234,47.3766,-122.184,98030
1235,47.7629,-122.268,98028
1236,47.7553,-122.092,98072
1237,47.5559,-122.379,98126
1238,47.6085,-122.017,98074
1239,47.5102,-122.183,98056
1240,47.7694,-122.124,98072
1241,47.3099,-122.09,98092
1242,47.6781,-122.369,98117
1243,47.6492,-121.908,98014
1244,47.5872,-121.972,98075
1245,47.6189,-122.288,98112
1246,47.7073,-122.012,98053
1247,47.6859,-122.399,98117
1248,47.4528,-122.163,98058
1249,47.5074,-122.175,98056
1250,47.7338,-122.352,98133
1251,47.5196,-122.049,98027
1252,47.3077,-122.381,98023
1253,47.5629,-121.918,98024
1254,47.6914,-122.343,98103
1255,47.3661,-122.28,98032
1256,47.644,-122.353,98109
1257,47.3286,-122.208,98092
1258,47.7227,-122.098,98052
1259,47.4734,-122.365,98166
1260,47.5665,-122.023,98029
1261,47.5506,-122.269,98118
1262,47.3282,-122.198,98092
1263,47.6793,-122.033,98053
1264,47.5116,-122.163,98059
1265,47.6985,-122.34,98103
1266,47.3821,-122.207,98030
1267,47.6886,-122.361,98117
1268,47.5093,-122.153,98059
1269,47.4132,-122.328,98198
1270,47.6154,-122.21,98004
1271,47.3917,-122.084,98058
1272,47.7599,-122.343,98133
1273,47.5926,-122.295,98144
1274,47.7473,-122.257,98028
1275,47.7106,-122.023,98053
1276,47.6196,-122.292,98112
1277,47.5305,-121.854,98065
1278,47.514,-122.189,98056
1279,47.7502,-122.108,98072
1280,47.6178,-122.209,98004
1281,47.736,-122.199,98011
1282,47.5491,-122.386,98136
1283,47.4579,-122.09,98058
1284,47.4117,-122.333,98198
1285,47.4524,-122.146,98058
1286,47.4394,-122.14,98058
1287,47.3831,-122.185,98030
1288,47.4459,-122.124,98058
1289,47.4738,-122.263,98168
1290,47.3356,-122.502,98070
1291,47.6973,-122.389,98117
1292,47.3069,-122.148,98092
1293,47.5588,-122.392,98116
1294,47.5786,-122.236,98040
1295,47.5344,-122.381,98126
1296,47.6984,-122.201,98033
1297,47.3594,-122.076,98042
1298,47.6858,-122.286,98115
1299,47.7338,-122.332,98133
1300,47.3768,-122.117,98042
1301,47.7683,-122.359,98177
1302,47.5617,-121.859,98024
1303,47.7106,-122.03,98053
1304,47.7209,-122.372,98177
1305,47.7422,-121.981,98019
1306,47.3487,-122.304,98003
1307,47.6899,-122.321,98115
1308,47.2996,-122.342,98023
1309,47.361,-122.116,98042
1310,47.7752,-122.285,98155
1311,47.4551,-122.154,98058
1312,47.479,-122.129,98059
1313,47.5631,-122.21,98040
1314,47.6596,-121.96,98014
1315,47.6115,-122.124,98008
1316,47.3187,-122.182,98092
1317,47.6498,-122.321,98102
1318,47.743,-122.097,98072
1319,47.7085,-122.217,98034
1320,47.7571,-122.328,98155
1321,47.3737,-122.216,98030
1322,47.4306,-122.049,98038
1323,47.4784,-122.335,98166
1324,47.607,-122.305,98122
1325,47.6999,-122.305,98115
1326,47.6227,-122.31,98112
1327,47.4569,-122.02,98027
1328,47.6737,-122.169,98033
1329,47.3361,-122.353,98023
1330,47.7761,-122.285,98155
1331,47.4744,-122.213,98055
1332,47.6712,-122.409,98199
1333,47.6036,-122.014,98074
1334,47.5873,-122.29,98144
1335,47.6106,-122.31,98122
1336,47.541,-121.998,98027
1337,47.4627,-122.152,98058
1338,47.7321,-122.195,98034
1339,47.5531,-122.119,98006
1340,47.6853,-122.331,98103
1341,47.3191,-122.383,98023
1342,47.7053,-122.34,98133
1343,47.6384,-122.342,98109
1344,47.5904,-122.177,98005
1345,47.5968,-121.978,98075
1346,47.7356,-122.335,98133
1347,47.5529,-122.268,98118
1348,47.6106,-122.31,98122
1349,47.4674,-122.107,98058
1350,47.4815,-122.47,98070
1351,47.7011,-122.171,98033
1352,47.5315,-122.38,98126
1353,47.6948,-122.286,98115
1354,47.574,-122.013,98029
1355,47.6253,-122.027,98074
1356,47.7529,-122.306,98155
1357,47.6925,-122.388,98117
1358,47.648,-122.395,98199
1359,47.6393,-122.097,98052
1360,47.6386,-122.11,98052
1361,47.6468,-122.116,98052
1362,47.4627,-122.213,98055
1363,47.4487,-121.772,98045
1364,47.6795,-122.353,98103
1365,47.3668,-122.178,98030
1366,47.5744,-121.993,98029
1367,47.7197,-122.173,98034
1368,47.4979,-122.241,98178
1369,47.6491,-122.367,98119
1370,47.2624,-122.015,98022
1371,47.654,-122.342,98103
1372,47.4389,-122.351,98166
1373,47.7552,-122.327,98155
1374,47.407,-122.045,98038
1375,47.4851,-122.338,98146
1376,47.6976,-122.359,98117
1377,47.726,-122.296,98125
1378,47.5674,-122.017,98029
1379,47.375,-122.14,98042
1380,47.7728,-122.271,98155
1381,47.6925,-122.184,98033
1382,47.6839,-122.281,98115
1383,47.524,-122.2,98056
1384,47.5477,-122.141,98006
1385,47.415,-122.337,98166
1386,47.288,-122.283,98001
1387,47.2653,-121.91,98022
1388,47.6334,-122.021,98074
1389,47.6767,-122.286,98115
1390,47.5141,-122.377,98146
1391,47.6924,-122.322,98115
1392,47.7361,-122.234,98028
1393,47.4054,-122.03,98038
1394,47.5852,-121.966,98075
1395,47.5765,-122.147,98006
1396,47.7358,-122.076,98077
1397,47.72,-122.024,98053
1398,47.3631,-122.192,98030
1399,47.3277,-122.001,98010
1400,47.5232,-122.354,98106
1401,47.4871,-122.065,98027
1402,47.5897,-122.156,98005
1403,47.7746,-122.197,98011
1404,47.4908,-122.154,98059
1405,47.4032,-122.314,98198
1406,47.4391,-122.193,98055
1407,47.6872,-122.339,98103
1408,47.6621,-122.189,98033
1409,47.5471,-122.149,98006
1410,47.4949,-122.255,98178
1411,47.5816,-122.296,98144
1412,47.6962,-122.179,98033
1413,47.5067,-122.361,98146
1414,47.2904,-122.353,98023
1415,47.7345,-122.285,98155
1416,47.5677,-122.376,98126
1417,47.7352,-122.33,98133
1418,47.5115,-122.246,98178
1419,47.7677,-122.163,98072
1420,47.6788,-122.27,98115
1421,47.6408,-122.41,98199
1422,47.734,-122.301,98155
1423,47.6227,-122.029,98074
1424,47.2755,-122.271,98001
1425,47.5328,-121.879,98065
1426,47.7336,-122.134,98072
1427,47.3663,-122.129,98042
1428,47.6831,-122.186,98033
1429,47.6558,-122.331,98103
1430,47.5466,-122.304,98108
1431,47.6696,-122.261,98105
1432,47.6857,-122.341,98103
1433,47.5131,-122.313,98168
1434,47.7597,-122.079,98077
1435,47.5959,-122.293,98144
1436,47.6537,-122.195,98033
1437,47.7148,-122.213,98034
1438,47.6191,-122.099,98008
1439,47.3632,-122.188,98030
1440,47.6598,-122.348,98103
1441,47.5413,-122.174,98006
1442,47.6463,-122.151,98007
1443,47.7362,-122.319,98155
1444,47.686,-122.095,98052
1445,47.4621,-122.187,98055
1446,47.6232,-122.22,98004
1447,47.369,-122.077,98042
1448,47.771,-122.353,98133
1449,47.771,-122.353,98133
1450,47.3855,-122.322,98198
1451,47.496,-122.19,98056
1452,47.624,-122.05,98074
1453,47.7462,-121.98,98019
1454,47.6903,-122.38,98117
1455,47.5723,-122.304,98144
1456,47.6876,-122.384,98117
1457,47.6897,-122.098,98052
1458,47.627,-122.353,98109
1459,47.6882,-122.365,98117
1460,47.3748,-122.294,98032
1461,47.6667,-122.333,98103
1462,47.5534,-122.002,98029
1463,47.5534,-122.002,98029
1464,47.7055,-122.3,98125
1465,47.5473,-122.396,98136
1466,47.7224,-122.332,98133
1467,47.6785,-122.393,98117
1468,47.4574,-122.358,98166
1469,47.5421,-122.229,98040
1470,47.5326,-122.032,98027
1471,47.6861,-122.354,98103
1472,47.3251,-122.329,98003
1473,47.6219,-122.138,98007
1474,47.7159,-122.203,98034
1475,47.6297,-122.021,98074
1476,47.3054,-122.305,98003
1477,47.5575,-122.279,98118
1478,47.6993,-122.115,98052
1479,47.6866,-122.043,98053
1480,47.6442,-121.898,98014
1481,47.6104,-122.06,98074
1482,47.4781,-122.49,98070
1483,47.4814,-122.341,98146
1484,47.3155,-122.347,98023
1485,47.6067,-122.022,98074
1486,47.6681,-122.143,98052
1487,47.4672,-122.006,98027
1488,47.4981,-122.162,98059
1489,47.5649,-122.38,98126
1490,47.737,-122.201,98011
1491,47.6988,-122.169,98033
1492,47.603,-122.132,98007
1493,47.7719,-122.235,98028
1494,47.3026,-122.351,98023
1495,47.596,-122.298,98144
1496,47.5917,-122.386,98116
1497,47.5259,-122.204,98056
1498,47.4216,-122.174,98031
1499,47.3527,-122.178,98030
1500,47.444,-122.19,98055
1501,47.506,-122.241,98178
1502,47.7291,-122.363,98177
1503,47.2964,-122.376,98023
1504,47.6378,-122.372,98119
1505,47.3396,-122.256,98001
1506,47.5148,-122.159,98059
1507,47.3786,-122.126,98042
1508,47.2593,-122.222,98092
1509,47.4425,-122.133,98058
1510,47.7752,-122.197,98011
1511,47.5294,-122.276,98118
1512,47.4849,-121.782,98045
1513,47.6482,-122.072,98074
1514,47.4203,-122.157,98042
1515,47.5739,-122.032,98075
1516,47.559,-122.298,98108
1517,47.6627,-122.032,98053
1518,47.3658,-122.148,98042
1519,47.6209,-122.317,98102
1520,47.3724,-122.108,98042
1521,47.4167,-122.302,98198
1522,47.7321,-122.185,98034
1523,47.7185,-122.114,98052
1524,47.7223,-122.174,98034
1525,47.5943,-122.133,98007
1526,47.5968,-122.127,98008
1527,47.5453,-121.995,98029
1528,47.7237,-122.042,98077
1529,47.6491,-122.405,98199
1530,47.5389,-122.367,98106
1531,47.6132,-122.21,98004
1532,47.6981,-122.4,98117
1533,47.5211,-122.157,98059
1534,47.6919,-122.294,98115
1535,47.5455,-122.184,98006
1536,47.4979,-122.153,98059
1537,47.6078,-122.157,98005
1538,47.751,-122.338,98133
1539,47.5038,-122.379,98146
1540,47.6684,-122.401,98107
1541,47.673,-122.187,98033
1542,47.5491,-122.17,98006
1543,47.3386,-122.288,98001
1544,47.439,-122.144,98058
1545,47.7163,-122.212,98034
1546,47.4752,-122.172,98058
1547,47.6684,-122.314,98105
1548,47.2609,-122.289,98001
1549,47.346,-122.315,98003
1550,47.4053,-122.181,98031
1551,47.4339,-122.167,98058
1552,47.5318,-122.224,98040
1553,47.7143,-122.211,98034
1554,47.3646,-122.037,98038
1555,47.5364,-121.858,98065
1556,47.7591,-122.073,98077
1557,47.5244,-122.386,98136
1558,47.6515,-122.346,98103
1559,47.7335,-122.193,98034
1560,47.4291,-122.177,98058
1561,47.5553,-122.269,98118
1562,47.686,-122.395,98117
1563,47.7582,-122.13,98072
1564,47.329,-122.338,98023
1565,47.3643,-122.049,98038
1566,47.6647,-122.08,98052
1567,47.5807,-121.972,98075
1568,47.5369,-121.888,98065
1569,47.3708,-122.311,98198
1570,47.6888,-122.199,98033
1571,47.7104,-122.24,98034
1572,47.3311,-122.17,98092
1573,47.6272,-122.033,98074
1574,47.3699,-122.309,98198
1575,47.3699,-122.309,98198
1576,47.698,-122.351,98103
1577,47.5765,-122.378,98126
1578,47.5625,-122.316,98108
1579,47.5308,-122.35,98106
1580,47.7559,-122.148,98072
1581,47.647,-122.41,98199
1582,47.6194,-122.208,98004
1583,47.495,-122.318,98168
1584,47.6624,-122.071,98053
1585,47.5286,-122.383,98136
1586,47.7735,-122.363,98177
1587,47.737,-122.325,98155
1588,47.591,-122.017,98075
1589,47.6844,-122.302,98115
1590,47.4711,-121.752,98045
1591,47.5947,-122.288,98144
1592,47.6743,-122.285,98115
1593,47.5833,-122.242,98040
1594,47.5427,-122.288,98118
1595,47.7429,-121.981,98019
1596,47.6214,-122.153,98007
1597,47.5658,-122.389,98116
1598,47.3432,-122.025,98010
1599,47.6393,-122.311,98112
1600,47.5743,-122.238,98040
1601,47.5623,-122.109,98006
1602,47.2844,-122.216,98002
1603,47.6694,-122.298,98105
1604,47.4961,-122.063,98027
1605,47.2621,-122.218,98092
1606,47.504,-122.26,98178
1607,47.3717,-122.277,98032
1608,47.5718,-122.385,98116
1609,47.4491,-121.78,98045
1610,47.46,-121.708,98045
1611,47.5928,-122.004,98075
1612,47.5387,-122.265,98118
1613,47.3836,-122.184,98030
1614,47.6099,-122.297,98122
1615,47.5554,-122.382,98136
1616,47.703,-122.281,98125
1617,47.5165,-122.376,98126
1618,47.3134,-122.023,98010
1619,47.3627,-122.285,98032
1620,47.351,-122.087,98042
1621,47.7667,-122.33,98155
1622,47.4881,-121.721,98045
1623,47.4785,-122.229,98055
1624,47.6248,-122.301,98112
1625,47.6258,-122.302,98112
1626,47.6325,-122.303,98112
1627,47.7234,-122.333,98133
1628,47.4676,-122.184,98058
1629,47.6471,-122.057,98074
1630,47.7455,-122.112,98072
1631,47.4904,-122.222,98055
1632,47.5119,-122.255,98118
1633,47.7289,-122.201,98034
1634,47.4838,-122.299,98168
1635,47.6819,-122.161,98052
1636,47.7626,-122.297,98155
1637,47.5484,-122.269,98118
1638,47.588,-122.118,98008
1639,47.5984,-122.176,98005
1640,47.7286,-122.168,98034
1641,47.4328,-122.196,98055
1642,47.3192,-122.287,98001
1643,47.6446,-122.403,98199
1644,47.3845,-122.154,98042
1645,47.5803,-122.393,98116
1646,47.4982,-122.345,98146
1647,47.6956,-122.303,98115
1648,47.4887,-122.133,98059
1649,47.4577,-122.289,98188
1650,47.4832,-122.299,98168
1651,47.6331,-121.945,98014
1652,47.3012,-122.285,98001
1653,47.737,-122.243,98028
1654,47.401,-122.319,98198
1655,47.5525,-122.313,98108
1656,47.3086,-122.392,98023
1657,47.5943,-122.296,98144
1658,47.6086,-122.303,98122
1659,47.4757,-122.148,98059
1660,47.645,-122.084,98074
